Price,Close,High,Low,Open,Volume
Ticker,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS
Date,,,,,
12-02-2018,411.2373047,412.4501245,405.1956348,405.6223871,11877059
14-02-2018,419.3901672,423.3655425,413.7078428,414.6062355,22247829
15-02-2018,420.2885742,424.8254263,416.9195938,421.186967,13363743
16-02-2018,413.8426514,423.4104854,412.4052109,422.0628811,9628162
19-02-2018,416.4030762,418.6490434,410.3614058,413.7078975,8941900
20-02-2018,413.7528076,417.5485107,412.7196903,417.3014609,8458450
21-02-2018,417.4586487,418.8736001,414.2244526,417.7506166,11917390
22-02-2018,415.212677,418.1998233,413.2586779,414.1570707,11196908
23-02-2018,419.6596985,421.3441888,414.4939623,415.684323,10610664
26-02-2018,421.6586304,424.4436452,420.7153194,421.7933848,8435611
27-02-2018,426.9591064,429.3398279,421.5014024,421.7933703,14021366
28-02-2018,428.7783508,429.9237934,423.6799919,424.9152707,56650480
01-03-2018,426.0157776,431.1815135,424.9152532,426.6222025,8956590
05-03-2018,415.1003723,426.8018775,413.9773888,423.5901406,12325694
06-03-2018,409.1485291,420.535607,406.5656761,417.3014111,16019726
07-03-2018,399.6705627,408.4298403,398.9069243,408.4298403,15853546
08-03-2018,409.4180603,410.7881236,401.2652078,403.2191769,13283967
09-03-2018,410.1592407,412.9667145,409.2383888,410.9677972,10638527
12-03-2018,417.885376,419.1431439,412.158163,413.2586874,8315150
13-03-2018,418.581604,420.4457667,413.8650796,418.6040631,11148731
14-03-2018,417.3238831,418.6714572,412.8993263,417.2115877,14724464
15-03-2018,409.5752869,417.5035789,408.7667603,415.5046616,12711836
16-03-2018,404.2972717,408.6319923,398.0085521,408.3175353,30814962
19-03-2018,402.253418,407.3742057,400.6812231,404.7239756,12630833
20-03-2018,399.6930237,406.0715798,398.4577448,401.2652186,15192983
21-03-2018,402.8823242,405.3304231,401.265241,401.9614723,14715126
22-03-2018,407.93573,409.6426793,402.3657306,402.4780259,22129723
23-03-2018,401.534729,404.2747957,399.3785982,400.0523703,23469999
26-03-2018,404.7688904,406.2063008,400.9058105,401.5571535,13227705
27-03-2018,404.184967,409.1036537,402.927229,407.5090296,15179544
28-03-2018,396.5037231,402.4106384,395.2909034,402.3881794,19160609
02-04-2018,401.1079407,404.7015117,398.2106608,401.1303997,12494499
03-04-2018,404.0726318,405.0384018,397.6491581,400.232041,13922126
04-04-2018,401.9838867,409.5752622,400.7036898,406.3859844,14214534
05-04-2018,407.9582214,408.766778,405.8470087,406.565729,8527915
06-04-2018,409.2159119,412.5848623,406.5207635,407.8683377,9664888
09-04-2018,411.4619141,412.8095183,409.9122081,409.9122081,7813897
10-04-2018,411.9335938,415.0105766,410.6309376,412.5399887,8455132
11-04-2018,418.1324768,418.9859215,411.4843816,414.0672648,13140816
12-04-2018,417.166687,420.7377692,415.1453107,417.6832456,10822592
13-04-2018,421.7259827,423.0061796,417.1666715,418.9634271,12616816
16-04-2018,420.91745,422.2425951,417.0768588,419.7495483,8934275
17-04-2018,424.1516113,425.4767564,420.4457749,422.2425604,9599816
18-04-2018,421.3442078,425.9259783,420.0190626,424.6008631,7360987
19-04-2018,423.2757263,424.4885461,419.9965821,421.8382858,9802587
20-04-2018,416.807312,423.0735727,413.7977365,421.3441943,7326696
23-04-2018,420.4458313,424.1965864,417.0768805,417.7506526,7674482
24-04-2018,435.7408752,438.2788404,419.9966158,420.3559909,19921115
25-04-2018,435.9430237,441.0188938,432.8211228,437.3579752,14079382
26-04-2018,438.1216125,443.8039076,432.2371559,437.0660062,34096999
27-04-2018,447.532196,454.1353424,442.6808871,444.612427,25518647
30-04-2018,432.7088013,445.8701763,431.2264427,441.1087334,19406069
02-05-2018,436.9312134,439.8509524,433.4948558,434.3707895,13381914
03-05-2018,431.9451599,439.2670267,430.8895536,439.2670267,8634812
04-05-2018,428.5088196,433.3376394,426.7344931,432.5066239,8302649
07-05-2018,436.1676025,437.1782907,429.5869148,430.7098984,7683268
08-05-2018,434.415741,441.1087541,433.5622663,439.0873777,10792648
09-05-2018,438.7279968,442.1418656,432.2371454,433.8767175,9831044
10-05-2018,440.7268982,442.276634,437.6274566,440.2103396,8781584
11-05-2018,444.3654175,445.2862394,439.1996811,440.7718461,8774740
14-05-2018,443.1750183,445.5782289,438.7280023,445.5782289,5642499
15-05-2018,439.738678,449.1942166,438.7055307,441.5803817,10501479
16-05-2018,429.4970398,437.5151679,427.8350386,437.5151679,18840763
17-05-2018,424.6457825,431.2264704,422.916374,430.9345025,10353948
18-05-2018,419.480011,428.3066653,418.6489954,424.7580423,11440117
21-05-2018,418.3570557,420.3110548,414.2020075,418.0875468,14491208
22-05-2018,416.2907715,419.5474269,415.504674,419.1656226,11310073
23-05-2018,409.7774353,415.9538596,408.384913,415.9538596,9991028
24-05-2018,411.3945313,413.7078756,408.8341372,410.5635156,11632489
25-05-2018,413.618042,414.7859437,410.76568,411.4619112,17782410
28-05-2018,413.4383545,416.4030418,412.4052073,415.4597308,11369679
29-05-2018,412.1132507,416.8522347,410.7432174,413.9324955,17878384
30-05-2018,411.5068359,414.6961141,407.2394924,410.9453591,13105124
31-05-2018,413.8651123,414.2918347,410.8105887,413.7078688,37080158
01-06-2018,417.9977112,420.3335146,412.562436,413.2586972,19174278
04-06-2018,422.6243591,424.0393105,417.9976709,419.2778679,12250151
05-06-2018,425.6789246,428.980498,422.6917781,423.5003347,17436812
06-06-2018,428.7109375,429.4296277,423.4329064,425.3869054,9164022
07-06-2018,436.3247986,438.4135521,428.733423,428.9355546,14999572
08-06-2018,442.1643677,443.1525668,431.4959788,434.078862,14289325
11-06-2018,441.4006958,449.1717439,439.7835828,443.399613,15018718
12-06-2018,447.9140625,449.1942596,440.3451451,441.7376376,16285583
13-06-2018,450.3171997,451.8444765,444.4776914,449.1942162,12962502
14-06-2018,452.7653198,454.4946982,443.5343721,448.0487652,11997529
15-06-2018,455.5727844,459.7502916,448.8573422,451.8894068,24705890
18-06-2018,456.1791992,458.3802481,452.3385782,453.1471347,12363932
19-06-2018,447.4199219,455.8423133,446.3418265,455.43802,13881382
20-06-2018,457.8411865,459.4807586,446.8808605,447.3974191,15735681
21-06-2018,463.54599,465.3652347,458.7620579,459.727828,22988909
22-06-2018,454.8091736,462.3107132,452.9899289,461.9513381,35370008
25-06-2018,451.1931458,456.6059318,450.2273757,454.3150466,11369371
26-06-2018,439.738678,451.889395,438.0766768,451.889395,17649122
27-06-2018,436.7544556,445.5948957,435.3300154,442.474735,19595831
28-06-2018,427.3035278,437.9527644,425.2008116,435.0134775,18770484
29-06-2018,439.7389221,441.1181439,429.1349039,429.1801223,17425606
02-07-2018,434.3803711,439.6936846,432.7524783,439.6936846,14570004
03-07-2018,439.2189026,442.4521092,434.2673362,436.3700525,11084063
04-07-2018,447.7202148,448.5793948,439.0832576,439.4450049,10938521
05-07-2018,436.1439514,455.9954047,433.4760052,450.8403556,40946479
06-07-2018,442.0451355,444.5095989,436.1439525,436.2569985,20039239
09-07-2018,450.8856201,452.1969842,444.7357353,446.3636584,11309207
10-07-2018,463.8183899,465.0845354,452.1969281,453.4404643,22846197
11-07-2018,469.742218,470.6918348,460.26869,463.5018967,18953870
12-07-2018,489.4353638,496.9644397,471.4605342,472.2518865,52736376
13-07-2018,497.3262329,501.4864471,488.3727166,488.5988388,39301408
16-07-2018,486.6543579,501.4411989,485.2299178,497.3262033,14427529
17-07-2018,493.9573364,495.5852292,483.6698476,487.6039695,14150770
18-07-2018,494.0477905,499.4967594,487.1517723,496.6931276,10241565
19-07-2018,499.6098022,504.1995912,491.2441557,494.3869255,11885426
20-07-2018,510.3721313,514.826235,502.7978067,503.476113,17538801
23-07-2018,506.5962524,510.8921219,503.3404667,510.8921219,12779803
24-07-2018,502.3682556,509.5129454,500.7629417,507.3650408,9775749
25-07-2018,504.2674255,507.8171912,499.3158893,501.9386172,13014255
26-07-2018,502.2325439,507.1389222,500.9437892,501.9838427,14053674
27-07-2018,510.9147339,514.3288141,502.9108346,506.234478,14610585
30-07-2018,520.6596069,523.3275534,510.0781975,510.9825657,30344461
31-07-2018,536.305542,538.2952121,518.7377394,520.4786781,30350826
01-08-2018,539.177063,543.9477561,536.034293,538.2952738,21227054
02-08-2018,528.3242798,538.7926722,527.2390381,538.7926722,13668930
03-08-2018,532.2131958,535.1750919,528.8669131,531.3314067,14536058
06-08-2018,539.2901001,540.8275259,531.4897138,532.1001321,8785462
07-08-2018,535.4915771,543.2693836,532.2357315,540.3300668,8879612
08-08-2018,550.6401978,552.8107415,535.8533572,535.8533572,17307566
09-08-2018,550.7532959,556.9709776,548.0627102,552.3585795,14976885
10-08-2018,544.5355225,549.4192911,543.6763728,547.6104946,7833494
13-08-2018,537.0743408,542.6137465,534.8133602,541.5284444,10211072
14-08-2018,547.4296265,550.4141015,535.5368242,538.1143335,11592139
16-08-2018,542.9981079,549.8715475,540.6014719,544.1060495,13086024
17-08-2018,544.3320923,549.6001874,542.6589509,546.7060887,8379864
20-08-2018,558.4180298,559.2771795,546.0956218,546.208698,16639535
21-08-2018,563.9799805,565.9244322,554.8456216,559.4806588,15923396
23-08-2018,574.0414429,576.0989105,560.0007355,563.5730499,17429373
24-08-2018,577.6815796,578.7894606,569.790757,572.1421743,14550512
27-08-2018,584.0123291,585.9793598,578.2468319,578.5407213,12188510
28-08-2018,596.4477539,598.2565504,585.5950354,586.0472195,19018790
29-08-2018,585.2332764,600.9697647,583.4245401,595.226846,24230135
30-08-2018,576.3024292,586.5673093,574.4936326,584.9619653,21545859
31-08-2018,561.4703369,574.2900864,559.186717,574.2900864,33479841
03-09-2018,555.8178711,568.8185549,554.4160402,562.9851996,26686176
04-09-2018,561.605957,567.4166725,555.7500232,558.530985,19333815
05-09-2018,554.8456421,566.4444949,546.4799957,561.8546759,22584608
06-09-2018,570.4012451,572.3456971,554.0995561,556.2701,24487897
07-09-2018,578.1790161,579.4225525,567.2810785,571.9839134,23389269
10-09-2018,567.8915405,577.4555047,565.2913917,576.5510763,15440786
11-09-2018,559.6841431,573.5666162,558.1240779,569.3159653,23787332
12-09-2018,566.376709,569.1803105,555.682224,566.0601198,17642490
14-09-2018,566.6706543,576.822459,564.1835814,569.4968955,17233514
17-09-2018,554.3482666,565.5853727,552.4038147,565.5853727,14773803
18-09-2018,550.3915405,560.4529687,549.1254251,554.3935207,16660044
19-09-2018,547.4974976,553.4890877,543.0886121,553.4890877,24642640
21-09-2018,550.5498047,559.5485092,535.1751236,551.2280808,41713856
24-09-2018,557.1292725,560.6790078,544.6712093,549.1705916,22098277
25-09-2018,556.4735718,562.9852032,540.3753366,558.689334,21250513
26-09-2018,565.8792114,567.0323109,554.9134771,560.2720087,13992341
27-09-2018,566.9418945,571.1247479,559.5936925,567.5071548,23642923
28-09-2018,568.8411865,575.0589291,564.025275,569.7229757,24220992
01-10-2018,556.9709473,568.7280943,544.4450874,568.7280943,16039441
03-10-2018,544.9425049,560.5433373,542.6589453,555.9761577,16135428
04-10-2018,507.4779968,538.2952145,500.1297949,537.8882488,50774608
05-10-2018,474.2867737,504.3352496,469.4482533,497.1905604,47998260
08-10-2018,501.6672974,505.1039867,463.7505778,474.8068099,53983473
09-10-2018,492.9173279,507.9528713,488.915378,507.2067374,24042005
10-10-2018,498.366272,504.5839839,490.3171542,494.6582419,20784941
11-10-2018,491.8998718,504.0865647,471.6414518,481.137589,28926389
12-10-2018,509.4224548,510.5303359,498.2758163,499.6550078,19814528
15-10-2018,515.3915405,518.6247475,505.6240921,510.9373761,19406012
16-10-2018,526.2667847,527.8946471,515.504443,518.2176678,16358598
17-10-2018,520.6143188,533.2984128,515.5044583,533.1401786,27967162
19-10-2018,498.0045166,502.3908531,483.9638084,497.4166773,55606079
22-10-2018,480.5270996,504.1091626,478.1304637,501.9386187,28798142
23-10-2018,476.9321289,481.4540901,471.9353443,476.0503398,23128845
24-10-2018,472.8849487,486.541299,466.3959267,486.0664756,29869514
25-10-2018,466.1246338,470.5787979,459.6130019,468.4760816,30833933
26-10-2018,472.5005798,477.972188,462.1452933,467.0742203,20085933
29-10-2018,491.8998718,494.6356458,472.9980342,472.9980342,16781215
30-10-2018,477.9721985,490.8598065,475.756406,490.8598065,19263668
31-10-2018,479.8939819,481.9740889,473.4501783,478.8765377,35999348
01-11-2018,477.6330261,482.9011213,474.8068154,482.9011213,20552752
02-11-2018,486.0664673,488.8248804,480.753154,482.4941229,36739798
05-11-2018,493.030365,494.115637,481.5897758,485.410852,16585905
06-11-2018,499.2706909,502.8430357,493.6182088,494.7034808,18886485
07-11-2018,502.2551575,504.1996094,500.446391,504.1996094,2808599
09-11-2018,494.4547424,503.6569595,490.6336967,500.2428793,23712291
12-11-2018,488.3727112,496.8740132,485.9082476,496.3766107,12690610
13-11-2018,497.1679382,498.7732218,483.8733348,485.6595222,14899604
14-11-2018,496.4896545,503.1369415,490.859812,499.700252,17034346
15-11-2018,495.9922485,498.7732409,491.3119925,496.0374669,14943663
16-11-2018,509.8068848,510.9599844,496.1053146,496.4896711,24131016
19-11-2018,520.0265503,520.7952632,511.4348112,512.2939609,15987574
20-11-2018,514.3287964,522.6944426,510.9825138,517.7655158,12511640
21-11-2018,503.2499695,517.9916224,500.6046324,514.3740292,16422494
22-11-2018,498.7054138,508.8798571,497.4618775,503.9735091,12670591
26-11-2018,501.8255615,505.3300785,496.2409375,501.4864235,13969873
27-11-2018,510.1685791,510.9825104,499.8810904,500.9889715,14896607
28-11-2018,521.2248535,523.5310527,509.3094711,512.0904334,17507771
29-11-2018,528.3921509,533.5471697,524.5484657,525.0006498,27640198
30-11-2018,527.9625244,536.305531,525.5884677,530.1104287,23443212
03-12-2018,522.9432373,531.2862451,519.3482228,531.2862451,12182825
04-12-2018,521.0665283,523.6440378,516.4993487,523.6440378,11358720
05-12-2018,522.3552856,524.005848,515.1879572,517.2002667,12729759
06-12-2018,508.111145,519.5742828,505.6692605,519.5742828,12831451
07-12-2018,512.7008667,514.1252766,501.192451,510.733836,15779984
10-12-2018,493.0077515,503.8830803,489.7745448,501.9386284,20521072
11-12-2018,496.3088074,498.3663054,477.0678309,482.0419767,29518062
12-12-2018,502.1647034,503.5213159,491.8772444,496.9644358,27572962
13-12-2018,500.6046448,510.0781726,495.1782851,510.0781726,20337275
14-12-2018,502.9334412,504.1543683,493.7086148,498.8184455,15795834
17-12-2018,510.9372864,512.3391172,502.6168889,504.6291682,11077711
18-12-2018,513.876709,515.0523877,506.6867399,507.9529158,12841994
19-12-2018,514.0574341,518.8054868,512.4295113,516.1827592,16118419
20-12-2018,510.2816772,512.1130529,504.7196322,506.9127551,12609700
21-12-2018,497.5070801,511.5477873,495.6078467,508.7215464,18115814
24-12-2018,492.5102844,498.8636513,491.3345757,497.8235978,9065704
26-12-2018,496.6705017,497.4166356,481.8836609,490.995441,15771193
27-12-2018,506.5510254,509.6259978,499.2254623,500.6724815,27294221
28-12-2018,508.9702454,513.3565511,507.0031543,508.947606,16768547
31-12-2018,507.0258484,512.7235488,504.7422585,511.4121546,15799099
01-01-2019,506.9127502,509.7616305,501.9838233,508.834623,9746670
02-01-2019,500.31073,509.6259934,497.8688455,503.9735115,15628818
03-01-2019,494.1382446,504.0187383,492.9399266,500.8081408,16288287
04-01-2019,496.8061829,499.428941,488.8701412,496.2409528,18516544
07-01-2019,499.5646057,505.7597087,497.8688551,500.5820501,12060290
08-01-2019,499.5193787,501.9160146,495.6078657,499.7228615,12304389
09-01-2019,502.277771,505.104012,496.8288019,502.8430313,12614237
10-01-2019,500.808136,502.3908406,498.7732473,500.921182,8925160
11-01-2019,496.5348511,503.6569611,492.2615911,500.8533295,14139060
14-01-2019,495.969635,497.6427462,491.2667698,495.1556735,8994060
15-01-2019,510.8243408,511.8870036,499.6776709,499.6776709,22011407
16-01-2019,513.6505737,517.7655697,511.1408615,513.2435477,13961606
17-01-2019,512.994812,519.0768381,510.9825025,517.516773,16379077
18-01-2019,535.5594482,538.0691604,513.3566066,519.4838517,56181172
21-01-2019,559.6841431,560.7015874,537.5038813,539.9231565,48206814
22-01-2019,558.5310669,563.8670201,551.4993932,557.4910435,36207430
23-01-2019,554.5291138,562.6234497,552.584662,557.6944625,19313542
24-01-2019,564.0930786,566.6932274,551.7255129,553.9412751,28775487
25-01-2019,563.4373779,571.893461,558.6441063,565.4496875,18703992
28-01-2019,555.9987793,567.9368012,552.7655726,565.4723074,18744303
29-01-2019,547.4522095,556.9483761,543.2467772,556.6544263,20405845
30-01-2019,540.6918945,553.9413106,538.6117874,549.4193491,17164298
31-01-2019,554.9134521,556.0665516,543.0885083,543.5406923,22279301
01-02-2019,565.2235718,567.5071919,554.868315,558.0110849,20187323
04-02-2019,583.7410278,586.4768318,561.651204,563.8895452,25528059
05-02-2019,584.0349731,589.8457498,578.1790385,584.2384862,20479210
06-02-2019,592.4910278,595.8373106,585.2559019,586.16027,20586783
07-02-2019,583.5150146,597.4426469,581.5705627,592.4910802,20150710
08-02-2019,577.7720337,588.0821317,575.3075401,580.9826008,14230054
11-02-2019,566.7158203,577.0033397,565.698376,576.9581213,16457901
12-02-2019,568.1402588,575.3528062,565.9244964,565.9244964,13998153
14-02-2019,553.5794678,561.1764013,550.7758663,561.1764013,14496604
15-02-2019,562.7365112,565.201005,548.9671135,556.0892241,20994460
18-02-2019,551.7255249,566.3767109,549.4193258,565.2461904,21106139
19-02-2019,549.916748,560.588594,547.7009857,550.7758978,13658461
20-02-2019,558.1693115,560.7242421,551.2280748,553.4212581,13776558
21-02-2019,563.8443604,568.7733477,555.9083188,558.9154334,23142949
22-02-2019,557.2649536,563.1208883,554.3934942,562.8043595,19152470
25-02-2019,557.2423096,562.0808603,551.9742142,558.915451,17176522
26-02-2019,551.793335,558.3728244,545.3495611,546.9322053,22160532
27-02-2019,553.2630005,562.940042,546.70615,555.3205287,24308835
28-02-2019,556.677063,560.6564037,554.6421742,557.8980204,24688859
01-03-2019,554.4160767,561.7869186,552.6977772,559.3676432,17329606
05-03-2019,559.6615601,560.633786,551.0471822,553.217726,15577500
06-03-2019,571.9386597,575.6919078,558.5084318,560.6337571,26332276
07-03-2019,574.4031982,578.7216466,568.93159,571.5769573,17738092
08-03-2019,572.9787598,576.302403,570.6725608,572.5039363,13211934
11-03-2019,589.710144,593.2824589,573.3858146,574.3128222,21258869
12-03-2019,602.0324097,603.2307276,594.2998209,595.4981389,24561597
13-03-2019,609.2449341,614.987792,600.5627592,604.5873178,24577591
14-03-2019,606.6447754,615.8922104,604.1802819,610.3528051,22753310
15-03-2019,597.6461182,614.4452088,592.9206438,608.2048876,34764353
18-03-2019,610.4885254,614.0609003,600.969779,601.8741471,22104063
19-03-2019,622.4717407,624.0318059,607.3457313,614.9878229,21448030
20-03-2019,621.9742432,627.6493037,616.7965851,623.0369058,21639437
22-03-2019,606.7352295,624.4387477,604.4516699,620.6402811,25078643
25-03-2019,598.9122314,604.5194949,595.4077144,601.693254,17394088
26-03-2019,618.2663574,620.2333884,601.4219869,601.5576421,20734876
27-03-2019,610.12677,623.104815,607.8657893,623.104815,22079870
28-03-2019,614.987793,619.4193776,607.2100465,610.5789081,22930248
01-04-2019,629.3903809,636.1506839,616.1410249,619.5098869,22088854
02-04-2019,628.4181519,634.4775997,624.0770639,632.1714005,17526740
03-04-2019,621.8612671,634.4323462,620.4142177,629.7973086,17169813
04-04-2019,611.8451538,625.7049884,609.2223654,623.5796629,18320845
05-04-2019,612.2294312,616.7513924,607.3005043,615.4174193,14717266
08-04-2019,601.0827637,613.8573555,598.573112,613.1790794,19081843
09-04-2019,603.4342651,606.2604457,597.3521781,600.924553,20774977
10-04-2019,602.0549927,609.5614894,599.8392304,605.0168888,16651949
11-04-2019,609.0188599,611.8224613,600.9697424,602.7558995,12558520
12-04-2019,607.3457642,613.5860856,604.4290863,610.4658947,12948769
15-04-2019,606.0117798,609.9911204,603.6829413,608.2049027,9285737
16-04-2019,607.6396484,614.9877899,605.9438678,608.2048483,17360317
18-04-2019,626.7224121,628.4407116,617.2488842,621.7708456,39286534
22-04-2019,608.3632202,618.1532774,606.5317841,614.987868,23607922
23-04-2019,616.7288208,620.8663955,608.6571241,609.5614922,19807450
24-04-2019,628.3276978,630.7243337,617.814086,619.6455221,16101112
25-04-2019,620.5950317,638.6829357,616.1635076,628.1467463,30469914
26-04-2019,629.8198242,631.2442944,619.826316,621.7707677,15069884
30-04-2019,629.8198242,631.447747,618.062738,631.447747,22348580
02-05-2019,635.359375,639.3612946,624.9814185,629.4581615,18992003
03-05-2019,637.0776367,640.9891797,634.2740353,636.6706711,14240262
06-05-2019,626.2475586,634.3418945,623.1725863,632.1713507,15832114
07-05-2019,607.5266724,630.8148179,606.0344044,630.7243811,19417647
08-05-2019,587.6073608,605.9439386,584.3289357,605.9439386,31958919
09-05-2019,568.1628418,582.7913878,566.0375165,582.7913878,42670173
10-05-2019,565.7662354,577.7720542,562.9852128,572.0291355,24557430
13-05-2019,557.1292725,570.1298961,555.0717445,564.296601,17603659
14-05-2019,569.9717407,573.9963001,556.8806181,559.1415991,28438234
15-05-2019,568.366394,577.9077807,565.5175737,575.6467998,24419559
16-05-2019,572.187439,575.1493352,568.9090139,569.7455846,14451308
17-05-2019,573.1144409,577.4328893,566.1505649,572.9335673,17276949
20-05-2019,599.5678711,604.9038236,589.4386473,594.005887,26979100
21-05-2019,605.8534546,618.1532229,601.4445696,602.4167954,30343560
22-05-2019,606.1247559,614.8521494,603.7281201,608.4988126,24689918
23-05-2019,603.1855469,629.4581662,599.1609878,620.4142432,38766006
24-05-2019,604.5194702,612.184201,595.3172533,609.5614732,22269265
27-05-2019,592.671936,604.813471,591.021434,604.6325973,16076686
28-05-2019,598.5957031,603.5924879,593.8928682,596.8095459,42594251
29-05-2019,593.7572632,602.9142628,589.732704,597.3522173,15558515
30-05-2019,601.3088989,606.8483043,595.2042333,595.2042333,23494381
31-05-2019,601.4898071,606.8031208,596.9904248,604.9943242,25724066
03-06-2019,615.0783081,618.2662962,597.4425869,603.6829079,18556942
04-06-2019,611.2120361,621.4316983,609.6067524,613.8347642,15442761
06-06-2019,600.2236938,615.8471076,597.3974526,615.8471076,16764835
07-06-2019,594.593811,600.1784354,590.3883783,599.590596,14722419
10-06-2019,596.515564,600.0652992,592.4232079,597.3069162,11768468
11-06-2019,601.0375366,603.4568118,595.995594,597.7365327,11492074
12-06-2019,602.394165,605.2204059,599.1609585,603.5472646,10297599
13-06-2019,600.1784058,603.5472675,591.7675408,601.4219421,15686169
14-06-2019,595.7921143,599.1609761,592.1067235,597.7591451,14942768
17-06-2019,579.8521729,596.8999952,578.133813,596.8999952,14908257
18-06-2019,579.2643433,582.4071131,573.8831716,578.3146963,16797371
19-06-2019,577.6137085,588.7603766,570.9438433,581.9322168,14492763
20-06-2019,586.3863525,587.8560412,577.9076904,578.8120585,10748848
21-06-2019,578.5859985,586.0472772,576.7998413,586.0246378,23236832
24-06-2019,570.8534546,577.2067915,568.4568187,575.2623397,11267228
25-06-2019,585.9794312,586.9516571,567.1680301,569.2707767,14966899
26-06-2019,585.2107544,589.9362292,581.6835976,583.7863443,11593027
27-06-2019,576.166748,586.4542067,574.7422778,584.7584863,24905533
28-06-2019,566.6480103,580.1008781,564.6357007,577.5007293,18942165
01-07-2019,573.7701416,575.488441,563.6409167,568.8863726,13478857
02-07-2019,578.1337891,579.2643096,571.2604104,576.0763215,10146746
03-07-2019,579.96521,581.7514277,576.573769,580.1235046,8806492
04-07-2019,580.6209106,583.78632,578.8121139,579.445232,9351405
05-07-2019,571.282959,583.5601477,569.7681123,581.1182332,10926753
08-07-2019,566.1732178,573.4309834,564.4322789,568.8638036,14009219
09-07-2019,578.8572998,580.394786,563.2113086,564.7713738,17535754
10-07-2019,578.2920532,583.0401062,573.7022344,578.8346741,12018196
11-07-2019,579.5129395,583.2436085,578.4954952,581.9774329,8608376
12-07-2019,579.038269,587.8561003,577.9303275,580.1687293,15692436
15-07-2019,577.048584,583.1079714,574.448435,581.0730827,10659498
16-07-2019,584.6906738,585.5498839,577.4781265,578.7895207,10070773
17-07-2019,579.6486206,586.4994201,578.8120499,585.2784628,9482233
18-07-2019,570.6046753,581.706125,568.8637366,579.716455,11942908
19-07-2019,564.7940674,575.6241484,561.9451868,573.4762437,16336536
22-07-2019,579.038269,580.8470054,554.981351,565.6984158,29092589
23-07-2019,575.8955078,585.0976655,569.9490756,581.0731063,20316348
24-07-2019,569.3612061,578.2694738,566.8514939,575.8728378,15189179
25-07-2019,556.8804932,573.8605161,554.8456047,571.5768963,21805071
26-07-2019,548.8766479,561.8546927,547.1582882,556.8805473,20387504
29-07-2019,547.5878906,552.5846754,544.9425233,550.2784763,17626045
30-07-2019,533.9993896,551.6803304,531.7610483,548.9445262,20853117
31-07-2019,527.3747559,535.8534188,525.6337566,531.6706254,21229950
01-08-2019,533.7055054,537.3004594,520.1847787,526.0859319,22628222
02-08-2019,535.5594482,541.8449879,525.498081,531.6479655,23766807
05-08-2019,517.0194092,527.7138339,510.0781725,527.7138339,30399133
06-08-2019,510.2138367,519.8456592,507.3650167,513.1305145,29067994
07-08-2019,501.6672974,514.8488549,498.8184473,509.3998862,25349369
08-08-2019,521.0891724,523.6440424,495.2913176,501.1924704,31198568
09-08-2019,525.4980469,531.5574941,521.0665225,525.3850311,21970009
13-08-2019,576.4380493,589.1221435,554.3934437,557.6266501,104827144
14-08-2019,582.5427246,589.8682872,578.9703499,589.6648346,31688983
16-08-2019,577.9077148,584.148036,575.6467342,583.8767256,21977767
19-08-2019,584.5097656,586.408999,578.8120655,579.2868889,16317602
20-08-2019,576.9807129,584.5097889,575.4658661,583.2436735,14969299
21-08-2019,574.7197266,578.2016646,572.7074773,576.845052,10677848
22-08-2019,563.7766113,574.7423473,560.2268756,574.7197683,14031953
23-08-2019,576.9354248,580.6208151,554.6195098,560.2719911,21307915
26-08-2019,572.8431396,585.1428482,569.3159832,585.1428482,19202504
27-08-2019,576.4832764,581.0730349,570.3107529,581.0730349,28401906
28-08-2019,571.260437,579.2643366,567.9820119,575.9859115,11605488
29-08-2019,561.515564,569.8812102,558.5988863,568.1628505,18890222
30-08-2019,564.5904541,567.2358212,552.1324522,563.2112626,24735240
03-09-2019,545.5303955,562.0808142,542.6362969,561.7416459,18730619
04-09-2019,543.1563721,545.0103871,536.3282116,542.8850616,32949395
05-09-2019,542.0032959,548.6053646,539.6066599,545.7113261,22995486
06-09-2019,552.810791,555.7501083,540.4884429,543.99296,23186819
09-09-2019,552.6751709,557.55888,548.5828142,551.9742553,11747929
11-09-2019,558.1919556,560.7242467,552.810784,552.810784,12127900
12-09-2019,547.3165894,560.9276919,545.2139033,558.4632586,11880005
13-09-2019,554.2125854,555.5239192,545.7565023,548.0627013,12947715
16-09-2019,547.4974976,551.2733253,536.3508276,537.6622218,20547730
17-09-2019,541.4832764,547.6105822,539.697119,547.6105822,15640772
18-09-2019,545.2139282,550.0072003,541.3702427,544.87476,14933909
19-09-2019,533.1628418,547.0226768,530.2688032,546.186106,13766222
20-09-2019,567.2131958,574.2448689,531.0148675,537.1873306,48165560
23-09-2019,560.3624878,579.2643249,558.4632544,576.1667735,21610844
24-09-2019,578.2241821,587.3133223,561.967714,562.3521006,34958974
25-09-2019,578.6086426,585.5950978,573.7701523,580.6208919,18192270
26-09-2019,586.4090576,587.3134258,580.394828,584.2385136,18350457
27-09-2019,591.9483643,594.6389497,580.6208225,584.4645074,19058663
30-09-2019,602.4394531,604.0221579,590.3657752,592.3780851,25263770
01-10-2019,590.0717773,606.8482876,584.8262615,604.5873071,17920384
03-10-2019,592.8528442,594.5033462,579.3999761,581.5253015,13524851
04-10-2019,591.5187988,600.7888737,589.5969864,596.8547517,14992253
